customer_id,clv_estimate,clv_estimate_hdi_3%,clv_estimate_hdi_97%,monetary_value
15271,13535.871,13323.28,13750.374,171.09428571428572
15272,10191.074,9991.251,10406.065,422.98
15274,16124.043,15724.293,16554.368,332.58000000000004
15275,6714.351,6463.849,6942.081,0.0
15276,5307.756,5118.091,5497.079,0.0
15277,6204.092,5978.038,6420.692,0.0
15279,1723.153,1654.797,1790.926,0.0
15280,3006.087,2892.808,3118.964,0.0
15281,10101.585,9905.915,10290.455,191.735
15286,6050.817,5831.597,6262.077,0.0
15287,7965.771,7649.681,8280.837,145.71
15288,11735.403,11585.295,11869.351,535.2175
15289,6155.887,6044.946,6270.891,282.165
15290,38177.206,37998.143,38402.936,504.128
15291,22183.03,22068.13,22313.391,309.9642857142857
15292,2687.282,2584.552,2789.242,0.0
15296,14036.697,13836.398,14237.111,594.5325
15297,12531.482,12143.206,12927.597,205.74
15298,17833.436,17742.307,17930.251,375.1666666666667
15299,10698.306,10305.332,11071.601,1036.0
15300,5385.563,5193.294,5577.705,0.0
15301,22024.514,21895.069,22168.124,479.1311111111111
15303,2027.418,1949.654,2108.151,0.0
15304,4895.954,4647.174,5158.896,81.60714285714286
15306,11192.81,11041.649,11357.861,414.865
15307,4388.456,4227.537,4547.557,0.0
15308,2121.049,2039.863,2205.053,0.0
15311,276467.134,276154.575,276787.539,660.0028089887641
15312,5104.289,4983.415,5244.761,211.70333333333335
15313,4027.644,3878.182,4173.806,0.0
15314,2707.082,2603.766,2809.726,0.0
15315,7778.322,7619.822,7928.17,336.96
15316,1844.242,1771.235,1916.504,0.0
15318,9741.295,9369.944,10092.649,0.0
15319,2067.345,1988.299,2149.566,0.0
15320,6310.665,6080.723,6531.196,0.0
15321,9996.673,9391.932,10563.604,1588.8400000000001
15322,4667.197,4494.277,4832.876,0.0
15325,4188.345,4032.391,4338.849,0.0
15326,1812.402,1740.527,1883.487,0.0
15327,5904.933,5691.685,6111.762,0.0
15329,9260.896,9132.839,9391.365,357.05
15330,11820.342,11582.191,12076.575,394.56
15332,2245.653,2126.3,2376.73,63.0
15333,2620.208,2519.92,2719.838,0.0
15334,5607.151,5333.958,5882.626,118.58500000000001
15335,5857.856,5646.528,6063.38,0.0
15339,3661.985,3588.165,3738.497,316.17
15341,4820.282,4641.34,4990.482,0.0
15342,3647.758,3513.477,3782.597,0.0
15343,4608.651,4435.526,4770.76,0.0
15344,9249.998,8753.031,9709.438,112.675
15345,6256.924,6029.209,6476.028,0.0
15346,1816.883,1744.857,1888.134,0.0
15347,1675.992,1609.273,1742.008,0.0
15348,5087.266,4905.643,5271.027,0.0
15349,4119.696,3942.164,4318.866,107.69999999999999
15350,1649.655,1583.846,1714.686,0.0
15351,9733.118,9624.857,9849.013,276.75666666666666
15353,3841.415,3759.004,3924.425,465.37
15355,9115.614,8753.712,9473.378,150.8
15356,14281.205,14157.892,14389.965,290.69777777777773
15358,38054.321,37835.256,38288.821,547.2035714285714
15360,6593.836,6351.448,6820.731,0.0
15361,1695.325,1627.941,1762.062,0.0
15363,1653.367,1587.429,1718.537,0.0
15364,5786.528,5634.573,5938.468,581.39
15365,5219.25,5133.986,5312.266,293.945
15366,4048.916,3954.421,4139.577,496.97
15367,8602.9,8435.7,8765.204,556.505
15368,7864.268,7570.631,8134.285,0.0
15370,13271.231,13181.046,13359.512,366.97499999999997
15372,3508.427,3377.791,3637.77,0.0
15373,10218.387,10039.045,10393.842,193.52333333333334
15374,3665.957,3530.863,3801.386,0.0
15376,6813.265,6692.817,6933.393,289.595
15379,12513.447,12439.505,12600.683,368.6383333333333
15380,8723.033,8646.912,8795.732,365.0400000000001
15381,4191.443,4105.857,4277.257,314.55
15382,28698.27,27937.102,29459.486,1234.0725
15384,3404.946,3334.593,3471.221,338.84
15385,6535.186,6295.029,6760.496,0.0
15386,2843.248,2734.625,2950.132,0.0
15388,2145.824,2063.944,2230.96,0.0
15389,3006.087,2892.808,3118.964,0.0
15392,7499.802,7419.59,7571.295,398.84999999999997
15393,3024.437,2891.284,3168.486,107.76
15394,9296.975,9165.051,9432.93,531.96
15395,1848.882,1775.679,1921.288,0.0
15396,3983.97,3836.265,4128.763,0.0
15397,2033.027,1955.085,2113.969,0.0
15398,14044.044,13574.042,14498.577,710.6800000000001
15399,12412.6,12127.793,12712.187,255.3
15400,4593.46,4315.986,4877.982,80.15
15402,4485.18,4344.353,4636.969,185.78
15405,2810.623,2703.167,2916.394,0.0
15406,3560.95,3475.42,3649.025,258.42
15407,7056.992,6958.615,7158.581,297.1466666666667
15408,2184.091,2100.996,2270.642,0.0
15410,21381.689,21241.757,21546.007,438.32000000000005
15411,12696.93,12554.565,12834.623,396.66
15412,3018.435,2904.81,3131.729,0.0
15414,7313.961,7216.37,7413.672,369.35
15415,1906.442,1830.95,1980.996,0.0
15416,16720.408,16283.731,17135.481,869.6933333333333
15417,4667.197,4494.277,4832.876,0.0
15419,7619.583,7333.945,7879.851,0.0
15421,5612.011,5528.329,5691.505,327.65
15422,1858.233,1784.715,1931.011,0.0
15423,6653.548,6408.727,6883.007,0.0
15424,2250.995,2165.516,2340.013,0.0
15426,6644.911,6571.989,6715.719,344.47333333333336
15427,23508.194,22421.728,24716.451,1112.11
15428,8404.031,8100.517,8708.278,0.0
15429,7796.374,7496.224,8089.624,154.29000000000002
15432,7699.435,7410.717,7961.659,0.0
15433,3418.89,3301.093,3550.598,160.66
15434,8682.477,8501.994,8862.12,244.84
15435,7780.978,7492.047,8049.191,0.0
15436,6872.686,6767.946,6978.134,316.74
15437,2197.152,2113.34,2283.964,0.0
15438,3611.898,3477.914,3744.836,0.0
15440,5043.835,4811.814,5276.006,128.94
15442,2293.142,2206.371,2383.707,0.0
15443,16688.392,16558.896,16816.11,466.5333333333333
15444,24406.092,23259.916,25599.408,1075.36
15445,2184.091,2100.996,2270.642,0.0
15447,1825.912,1753.58,1897.497,0.0
15448,1911.401,1837.379,1987.786,0.0
15449,6289.25,6190.669,6385.099,314.29999999999995
15450,7173.225,6914.966,7427.15,0.0
15452,4388.229,4208.419,4574.763,145.74
15453,12981.686,12693.648,13263.655,198.54666666666665
15454,1691.423,1624.173,1758.014,0.0
15456,2863.768,2779.146,2952.969,204.0
15457,2197.152,2113.34,2283.964,0.0
15458,7541.371,7260.551,7800.502,0.0
15460,1723.153,1654.797,1790.926,0.0
15462,4541.655,4231.331,4842.027,64.8
15463,7243.95,6976.9,7494.882,0.0
15464,1790.324,1719.199,1860.565,0.0
15465,33968.477,33856.026,34130.238,401.11
15466,4667.197,4494.277,4832.876,0.0
15467,6126.559,5823.731,6425.675,118.22999999999999
15468,5952.773,5736.842,6160.669,0.0
15469,6692.624,6515.937,6872.374,234.25
15471,9872.21,9483.22,10217.538,0.0
15472,3962.487,3815.644,4106.603,0.0
15473,17020.939,16738.087,17339.0,357.0
15475,4917.051,4738.843,5093.848,0.0
15478,15154.388,14724.886,15604.385,614.59
15480,3899.404,3755.092,4041.53,0.0
15482,23758.088,23477.087,24010.673,660.3828571428572
15483,3215.732,3083.781,3364.107,118.96000000000001
15484,30774.212,30088.517,31435.454,642.1966666666667
15485,8826.249,8563.145,9082.178,812.4549999999999
15488,4468.519,4304.382,4630.22,0.0
15489,8421.231,8312.251,8539.336,393.01
15491,16298.624,16111.578,16502.443,519.41
15492,8055.683,7769.251,8341.0,171.71999999999997
15493,10757.359,10628.52,10889.508,476.16333333333336
15494,6099.559,5882.384,6307.396,171.85
15497,3543.964,3467.011,3621.153,291.6
15498,59883.885,59474.772,60358.579,771.23
15500,15304.296,14945.159,15659.615,241.84666666666666
15502,28305.04,27678.859,28926.534,1172.446
15503,1691.423,1624.173,1758.014,0.0
15504,4788.867,4612.321,4959.372,0.0
15505,26076.671,25642.367,26523.585,638.245
15506,11201.375,11043.149,11359.481,384.95500000000004
15507,3018.435,2904.81,3131.729,0.0
15508,7410.202,7247.34,7583.403,229.61666666666667
15510,1825.912,1753.58,1897.497,0.0
15511,14966.009,14480.079,15443.371,176.5825
15512,2124.673,1988.015,2274.139,19.799999999999997
15513,67404.086,66765.43,68043.983,1016.3414285714287
15514,13766.565,13679.767,13850.292,357.86
15516,7576.732,7015.531,8090.296,8.67
15517,2405.753,2313.137,2498.359,0.0
15518,9855.587,9721.591,10000.135,250.59833333333336
15520,10006.692,9615.604,10363.89,0.0
15521,15359.759,15186.96,15553.279,519.8025
15522,7042.896,6753.246,7320.067,138.94
15523,4697.031,4523.121,4863.596,0.0
15524,7619.583,7333.945,7879.851,0.0
15525,4102.778,4005.222,4198.545,241.095
15526,6969.102,6710.907,7206.544,0.0
15527,12703.732,12605.429,12806.041,315.48285714285714
15528,2250.995,2165.516,2340.013,0.0
15529,19268.215,19176.243,19372.644,367.467
15530,8709.082,8598.878,8820.849,316.4066666666667
15531,16813.2,16407.692,17267.903,485.13
15532,7442.092,7362.477,7513.334,391.85999999999996
15533,9819.658,9474.081,10177.725,175.32999999999998
15535,3476.561,3313.65,3648.288,121.93
15537,3120.995,3003.771,3237.553,0.0
15539,9250.621,8894.984,9571.918,0.0
15540,8807.022,8484.486,9127.066,0.0
15541,3941.233,3795.244,4084.681,0.0
15543,2038.668,1960.545,2119.82,0.0
15544,16687.228,16597.802,16779.907,399.02125
15545,2604.389,2508.931,2702.164,157.39
15547,21891.344,21792.655,22004.093,380.6790909090909
15549,5979.702,5894.953,6054.258,375.58000000000004
15550,4824.666,4632.82,5017.34,145.91
15551,6776.276,6525.744,7008.146,0.0
15552,2538.736,2441.921,2636.047,0.0
15553,5548.227,5351.009,5748.816,0.0
15554,2102.84,2022.312,2186.17,0.0
15555,23626.072,23504.024,23762.723,306.6993333333333
15556,7619.583,7333.945,7879.851,0.0
15557,7316.083,7046.148,7568.805,0.0
15561,6259.853,6105.261,6414.918,233.445
15562,1735.361,1666.504,1803.588,0.0
15563,6889.542,6760.31,7020.192,550.125
15565,7220.041,6855.518,7591.617,84.36000000000001
15567,8125.193,7816.464,8401.755,0.0
15568,13170.001,12860.749,13459.649,264.99
15569,7505.341,7424.174,7580.526,362.40333333333325
15570,18979.052,18875.319,19087.097,329.81545454545454
15571,12106.19,11597.931,12585.353,149.36
15572,14461.238,14278.115,14626.93,526.7375
15573,7768.082,7527.853,8018.746,196.75
15574,3467.358,3338.701,3599.827,163.3
15576,6714.351,6463.849,6942.081,0.0
15577,3389.29,3300.09,3485.013,229.23000000000002
15578,3134.307,3017.483,3252.15,0.0
15579,2958.588,2849.722,3076.713,149.0
15581,16933.336,16813.14,17054.599,287.05727272727273
15582,5601.356,5427.685,5786.023,189.65000000000003
15584,8750.247,8492.288,9019.212,189.73666666666668
15585,2957.689,2845.744,3068.734,0.0
15587,4842.987,4706.508,4995.771,189.6
15589,3536.821,3454.725,3617.884,271.63
15592,6204.092,5978.038,6420.692,0.0
15593,5158.698,4975.709,5346.312,0.0
15594,12727.759,12608.199,12838.758,375.9675
15596,6428.369,6352.372,6506.921,323.2233333333333
15597,6839.355,6586.937,7073.519,0.0
15598,5857.856,5646.528,6063.38,0.0
15599,5151.672,5042.909,5252.357,312.90999999999997
15601,29769.028,29637.643,29935.222,461.2061538461539
15602,7163.251,6962.924,7362.685,153.2242857142857
15603,4884.366,4707.095,5060.186,0.0
15604,5904.933,5691.685,6111.762,0.0
15605,6581.237,6469.143,6697.428,250.845
15606,15389.392,15276.768,15504.152,316.92
15607,1799.09,1727.667,1869.683,0.0
15608,12613.471,12440.603,12806.798,404.0
15609,2865.423,2756.385,2973.329,0.0
15610,5952.773,5736.842,6160.669,0.0
15611,9952.874,9703.24,10206.117,135.20000000000002
15612,8240.818,7889.597,8597.811,125.5
15615,46549.057,46295.955,46848.769,582.409375
15618,9225.891,9022.54,9405.148,267.05
15619,8913.884,8575.118,9225.904,0.0
15620,6947.02,6815.399,7080.498,556.845
15621,22880.225,22403.521,23486.295,325.395
15622,17676.023,17367.698,17968.262,681.365
15623,3442.678,3314.436,3570.234,0.0
15624,5291.763,5062.301,5518.65,134.74333333333334
15625,8339.041,8206.362,8476.705,279.6433333333334
15626,3896.965,3821.463,3975.356,393.92
15628,13987.38,13886.337,14084.835,318.8825
15630,8136.441,7831.172,8412.44,789.49
15632,18521.288,18408.345,18652.019,387.1542857142857
15634,8216.059,7919.713,8512.083,0.0
15636,4531.609,4442.338,4622.925,418.06
15637,5904.933,5691.685,6111.762,0.0
15639,3559.411,3427.933,3691.319,0.0
15640,58175.66,57679.511,58694.59,870.1385714285715
15641,9200.257,9076.691,9337.207,526.2766666666666
15643,4086.262,4006.128,4171.604,326.9
15644,5989.645,5887.96,6100.444,287.19
15645,8125.193,7816.464,8401.755,0.0
15646,3089.303,2939.636,3244.581,117.67000000000002
15648,4336.164,4244.816,4415.855,340.5
15649,3213.348,3147.399,3283.924,306.0
15651,4836.294,4744.084,4936.706,418.98
15652,4495.859,4327.37,4655.021,0.0
15653,12368.542,11909.408,12839.018,829.4399999999999
15654,14724.232,14381.629,15104.698,327.51
15655,2329.489,2239.95,2420.02,0.0
15656,5416.175,5234.408,5605.472,168.51666666666668
15657,7780.978,7492.047,8049.191,0.0
15658,5160.412,5048.709,5278.855,232.2166666666667
15659,6365.336,6133.039,6587.312,0.0
15660,8349.903,8239.119,8461.069,270.392
15661,2967.116,2873.369,3061.505,193.8
15663,4117.929,3964.041,4265.737,0.0
15664,6001.394,5783.695,6210.739,0.0
15665,7000.313,6744.624,7230.965,765.79
15667,6593.836,6351.448,6820.731,0.0
15668,2538.736,2441.921,2636.047,0.0
15669,5641.912,5443.582,5847.938,161.84666666666666
15670,1994.403,1917.695,2073.902,0.0
15671,16246.202,16136.303,16365.292,383.49
15673,11517.302,11307.324,11734.006,637.0233333333333
15674,9496.205,9051.496,9925.328,1066.94
15675,4122.185,3951.906,4309.911,139.345
15676,15532.766,14867.148,16112.097,1244.08
15677,6050.817,5831.597,6262.077,0.0
15678,5904.933,5691.685,6111.762,0.0
15679,8315.207,8089.86,8550.72,201.01999999999998
15680,5733.024,5650.902,5809.949,427.39500000000004
15681,3989.99,3906.801,4075.076,302.58
15683,3878.82,3735.332,4020.295,0.0
15687,15595.573,15501.319,15692.439,377.0857142857143
15689,2637.343,2539.303,2740.338,150.6
15690,6409.749,6144.899,6683.766,128.76
15691,2264.871,2178.965,2354.398,0.0
15692,7316.083,7046.148,7568.805,0.0
15694,30069.753,29934.02,30239.121,466.2615384615385
15695,2171.185,2088.513,2257.259,0.0
15696,13419.979,13308.627,13532.02,310.44428571428574
15699,8216.059,7919.713,8512.083,0.0
15700,3622.42,3363.275,3885.51,3.9
15701,12451.122,12153.857,12761.167,228.38
15703,2184.091,2100.996,2270.642,0.0
15704,11946.811,11651.885,12238.109,677.385
15705,2687.282,2584.552,2789.242,0.0
15706,10865.698,10532.089,11201.633,189.07000000000002
15707,15459.749,15138.868,15785.059,259.59999999999997
15708,15657.402,15533.907,15792.24,497.07666666666665
15709,2067.345,1988.299,2149.566,0.0
15712,6912.632,6732.887,7097.835,193.14000000000001
15713,2745.275,2655.733,2836.088,185.55
15714,8203.074,7947.626,8465.604,198.4
15716,4657.963,4528.742,4805.061,190.57000000000002
15717,2397.902,2305.529,2490.23,0.0
15719,25374.837,25266.037,25511.109,384.10583333333335
15720,7619.583,7333.945,7879.851,0.0
15721,8807.022,8484.486,9127.066,0.0
15722,12627.233,12389.102,12854.54,632.8366666666667
15723,1683.673,1616.689,1749.974,0.0
15724,3032.144,2899.844,3170.005,114.60000000000001
15725,8404.031,8100.517,8708.278,0.0
15727,19045.144,18843.081,19270.685,607.0183333333333
15729,2583.362,2484.28,2681.708,0.0
15730,7695.777,7583.061,7809.301,326.725
15732,2593.161,2497.269,2690.654,156.02
15733,2073.177,1993.899,2155.615,0.0
15734,8073.514,7784.745,8340.466,760.8000000000001
15737,7122.289,6832.439,7405.641,126.248
15738,22829.115,22716.64,22957.254,319.255
15739,5307.756,5118.091,5497.079,0.0
15740,6050.817,5831.597,6262.077,0.0
15743,7204.814,6930.513,7479.205,153.97
15744,4917.051,4738.843,5093.848,0.0
15745,8021.553,7868.204,8158.231,263.91333333333336
15746,3559.411,3427.933,3691.319,0.0
15747,9353.272,9223.875,9482.65,365.695
15748,6535.186,6295.029,6760.496,0.0
15749,66377.639,60359.518,72634.827,14996.5
15750,11857.414,11779.622,11944.089,352.76
15752,12859.859,12776.728,12940.887,396.28833333333336
15753,1952.02,1876.678,2029.931,0.0
15754,5071.579,4912.755,5250.138,183.385
15755,13699.816,13600.551,13807.937,409.91399999999993
15756,5437.468,5203.01,5666.915,136.45666666666668
15757,5758.606,5638.54,5877.315,453.06
15758,7619.583,7333.945,7879.851,0.0
15759,2849.477,2665.074,3019.68,77.9
15762,9014.42,8800.546,9233.181,268.44
15763,12443.641,12111.471,12758.715,564.4300000000001
15764,14087.822,13560.917,14592.789,1077.845
15766,5385.563,5193.294,5577.705,0.0
15768,4814.936,4603.0,5034.414,133.74
15769,240898.591,238603.751,243126.549,2577.6459999999997
15773,9489.618,9122.103,9821.627,0.0
15774,5232.166,5043.099,5418.247,0.0
15775,2314.813,2227.171,2406.172,0.0
15776,3576.736,3444.714,3709.263,0.0
15777,5063.008,4988.801,5131.25,340.78
15780,3466.388,3332.019,3616.197,149.065
15781,3768.301,3604.355,3948.486,131.055
15782,16956.033,16658.981,17266.75,488.20000000000005
15783,8913.884,8575.118,9225.904,0.0
15785,9880.224,9762.992,9995.886,466.7966666666666
15786,21087.088,19795.063,22374.714,1761.16
15787,12528.925,12267.455,12815.795,456.0
15789,1707.141,1639.351,1774.318,0.0
15790,8913.884,8575.118,9225.904,0.0
15791,5631.03,5518.23,5735.343,389.45000000000005
15793,6234.146,6140.337,6326.754,321.16
15795,3318.307,3195.946,3443.281,0.0
15796,15283.523,15174.132,15392.598,337.3914285714286
15797,13117.835,12836.301,13402.268,730.8000000000001
15799,4866.67,4778.732,4957.568,281.96
15800,5242.438,5130.72,5349.459,454.58
15801,14582.902,14363.358,14837.046,463.365
15803,5952.773,5736.842,6160.669,0.0
15804,28813.274,28566.732,29100.682,277.46416666666664
15805,26246.166,26134.285,26387.896,427.8566666666666
15806,5255.578,5128.994,5374.652,242.11
15807,9012.839,8798.756,9231.828,268.3
15808,13866.997,13492.696,14222.148,904.5066666666668
15809,3529.928,3281.5,3782.713,61.70333333333334
15810,7299.883,7193.065,7418.84,475.21000000000004
15811,10935.026,10860.29,11017.139,385.754
15812,10275.959,10194.684,10368.405,389.08500000000004
15813,5797.465,5660.177,5939.891,533.26
15814,20070.926,19742.714,20488.664,412.19
15815,12759.017,12650.015,12876.334,418.4
15819,9685.23,9583.118,9787.527,421.93666666666667
15820,1877.221,1802.928,1950.699,0.0
15821,10722.568,10498.82,10966.988,316.78
15822,3832.072,3753.305,3912.835,445.27
15823,1653.367,1587.429,1718.537,0.0
15825,3006.087,2892.808,3118.964,0.0
15826,8851.32,8486.165,9218.596,934.3100000000001
15827,8881.825,8666.141,9102.224,144.46099999999998
15829,6685.541,6550.436,6824.294,310.7
15830,6714.351,6463.849,6942.081,0.0
15831,4654.568,4551.827,4764.89,245.90999999999997
15832,2250.995,2165.516,2340.013,0.0
15834,7707.285,7587.774,7827.472,476.19
15835,5493.038,5365.691,5635.92,217.66
15836,6001.394,5783.695,6210.739,0.0
15837,5385.563,5193.294,5577.705,0.0
15838,153875.975,152068.186,155881.975,2334.6842857142856
15839,10421.796,10285.159,10576.788,368.70500000000004
15840,4415.944,4230.98,4624.748,113.82
15841,6448.231,6356.035,6542.298,294.1666666666667
15843,1957.219,1881.709,2035.325,0.0
15844,6204.092,5978.038,6420.692,0.0
15845,19069.145,18933.567,19217.765,486.9157142857143
15847,3450.025,3344.688,3549.377,208.59
15850,4533.703,4343.554,4737.943,119.97
15852,3644.177,3441.952,3857.25,57.5
15853,5952.773,5736.842,6160.669,0.0
15854,15107.027,14998.62,15220.995,304.95000000000005
15855,6505.772,6275.255,6731.775,154.11
15856,70687.047,70292.486,71170.994,727.95
15857,8125.193,7816.464,8401.755,0.0
15858,6898.147,6785.072,7001.731,263.73
15860,6267.663,6050.22,6490.387,124.9357142857143
15861,15904.62,15684.958,16115.238,569.47
15862,4219.369,4068.599,4376.843,159.54999999999998
15863,3727.257,3522.223,3942.744,59.64
15864,10358.501,10251.999,10461.387,308.252
15865,7041.043,6921.011,7168.068,290.6
15866,4236.642,4078.729,4388.628,0.0
15867,19432.142,19288.466,19581.178,264.26714285714286
15869,2102.84,2022.312,2186.17,0.0
15870,7035.839,6780.136,7282.223,0.0
15872,8501.28,8192.677,8809.301,0.0
15874,23829.823,23435.342,24229.913,764.306
15877,13709.155,13224.439,14197.433,198.52
15880,1664.603,1598.276,1730.193,0.0
15881,3286.452,3221.096,3356.712,318.84000000000003
15882,2573.554,2475.093,2675.741,145.04
15883,12518.484,12172.841,12869.316,252.72
15885,4222.28,4090.126,4373.337,182.175
15886,5548.227,5351.009,5748.816,0.0
15888,4820.282,4641.34,4990.482,0.0
15889,2583.071,2485.397,2683.509,148.95
15891,2462.179,2367.736,2556.786,0.0
15894,2417.762,2315.152,2538.445,106.81
15895,3318.307,3195.946,3443.281,0.0
15897,2757.881,2653.487,2862.849,0.0
15898,6668.313,6555.307,6785.57,251.5475
15899,1668.382,1601.925,1734.113,0.0
15900,7699.435,7410.717,7961.659,0.0
15901,6210.104,5921.343,6501.781,126.695
15903,29487.089,29028.87,29960.669,827.58
15904,9135.583,8785.05,9453.567,0.0
15906,9857.103,9720.116,9983.168,289.09000000000003
15907,7996.361,7881.34,8100.236,358.135
15909,2993.84,2880.905,3106.301,0.0
15910,8173.945,7945.929,8398.208,154.67000000000002
15912,3586.751,3439.036,3745.699,123.13
15916,8059.091,7908.361,8212.912,212.465
15917,2300.32,2213.268,2391.149,0.0
15918,3538.253,3424.655,3649.386,192.23
15919,3454.624,3382.378,3518.005,369.17
15920,3245.038,3124.617,3366.601,0.0
15921,3006.087,2892.808,3118.964,0.0
15922,1649.655,1583.846,1714.686,0.0
15923,1653.367,1587.429,1718.537,0.0
15925,2757.881,2653.487,2862.849,0.0
15930,5269.69,5080.74,5457.904,0.0
15932,14821.339,14693.233,14945.314,311.16285714285715
15933,14014.568,13796.485,14249.576,347.825
15935,3411.668,3262.732,3574.375,108.03999999999999
15937,5385.563,5193.294,5577.705,0.0
15938,4115.214,3875.817,4368.147,82.42
15939,29624.718,29505.693,29770.123,412.91923076923075
15940,1916.386,1842.201,1992.958,0.0
15942,3576.736,3444.714,3709.263,0.0
15944,2108.875,2028.156,2192.428,0.0
15945,1679.824,1612.972,1745.982,0.0
15947,4757.858,4581.468,4926.296,0.0
15948,12308.01,12021.385,12590.137,311.0
15949,7692.619,7362.031,8015.103,127.68
15950,7897.985,7809.036,7977.155,427.68
15951,4081.831,4003.175,4167.12,333.05
15952,6927.083,6729.843,7138.405,191.3066666666667
15953,8848.018,8687.487,9008.618,207.07714285714286
15955,19632.846,19534.319,19743.178,425.26444444444445
15957,7103.868,6847.732,7354.775,0.0
15958,5017.785,4837.396,5198.572,0.0
15963,10325.151,9984.073,10683.101,190.72
15965,5027.205,4956.529,5096.379,344.725
15967,3346.534,3262.45,3434.72,245.03
15969,5611.18,5367.414,5859.666,137.1
15970,1957.219,1881.709,2035.325,0.0
15971,20785.069,20668.346,20913.564,343.78499999999997
15973,1675.992,1609.273,1742.008,0.0
15974,17407.358,17284.607,17543.427,443.385
15975,4697.031,4523.121,4863.596,0.0
15976,4325.306,4201.224,4442.74,220.95
15977,18779.435,18153.001,19433.242,699.1
15978,4917.051,4738.843,5093.848,0.0
15980,11394.016,10693.267,12045.828,1638.68
15981,18959.735,18833.301,19091.552,448.3542857142857
15983,6588.27,6516.01,6658.563,344.71000000000004
15984,14644.928,14531.384,14754.503,299.5466666666667
15985,4223.864,4118.472,4335.65,242.84
15986,7173.225,6914.966,7427.15,0.0
15987,8230.016,8118.57,8341.938,267.56000000000006
15988,8036.315,7733.98,8312.703,0.0
15990,4336.992,4255.068,4424.259,390.74
15992,9741.295,9369.944,10092.649,0.0
15993,33234.4,32796.375,33919.417,372.085
15994,5811.524,5601.062,6015.188,0.0
15996,5780.088,5592.901,5959.832,156.30599999999998
15998,12198.363,12034.635,12349.884,556.645
16000,9872.21,9483.22,10217.538,0.0
16003,9092.648,8974.795,9226.282,518.1233333333333
16005,5098.08,4957.794,5232.323,218.9
16006,2592.476,2493.019,2691.106,0.0
16007,12179.115,12049.024,12326.266,444.06333333333333
16008,5661.32,5451.831,5861.509,169.815
16009,8546.114,8266.227,8827.411,176.84
16010,3423.284,3288.739,3569.939,148.7
16011,16920.861,16732.375,17106.444,208.31733333333332
16012,12633.494,12417.459,12873.801,525.12
16013,162002.312,160998.246,163158.671,1321.6
16014,4609.228,4477.249,4756.041,199.72500000000002
16015,13872.188,13424.835,14330.094,202.31
16016,7389.93,7222.004,7561.201,187.74833333333333
16017,6152.145,5928.238,6365.954,0.0
16018,5189.401,5064.142,5324.345,247.0
16019,17938.414,17844.801,18047.064,424.78
16020,10604.91,10388.721,10838.456,332.21
16022,2210.37,2126.147,2297.669,0.0
16023,5725.036,5610.836,5835.42,270.985
16024,8702.693,8376.928,9010.905,0.0
16025,7243.95,6976.9,7494.882,0.0
16026,6365.336,6133.039,6587.312,0.0
16027,5891.267,5649.018,6135.942,122.82000000000001
16029,190931.439,190036.823,191970.196,1195.5873529411765
16030,1926.433,1851.922,2003.383,0.0
16031,4080.982,3976.177,4186.002,243.31
16033,41982.644,41808.939,42220.976,502.8417647058823
16034,3616.74,3467.058,3776.18,142.05
16036,5573.475,5429.81,5717.59,570.19
16037,4554.9,4466.513,4638.41,277.28
16038,4479.087,4196.114,4755.475,77.41499999999999
16040,7579.716,7471.161,7689.179,445.56
16041,7594.411,7446.051,7748.628,426.6
16042,12798.654,12604.291,12983.882,368.495
16043,4765.026,4587.369,4944.362,155.38
16045,6221.074,6082.428,6371.945,225.41666666666666
16048,1649.655,1583.846,1714.686,0.0
16049,14159.447,13907.246,14422.715,311.765
16050,2993.84,2880.905,3106.301,0.0
16052,5811.524,5601.062,6015.188,0.0
16053,7990.663,7833.132,8144.063,387.76
16054,3379.349,3253.859,3505.384,0.0
16055,2512.693,2416.677,2609.086,0.0
16056,6256.924,6029.209,6476.028,0.0
16057,10951.758,10792.479,11095.046,514.7466666666667
16059,8265.674,8154.437,8377.324,268.322
16062,6166.696,6086.331,6255.205,302.02
16063,2210.37,2126.147,2297.669,0.0
16065,1679.824,1612.972,1745.982,0.0
16066,16913.708,16675.195,17156.799,301.3725
16070,11189.105,10767.654,11625.108,165.3
16071,6310.665,6080.723,6531.196,0.0
16072,2038.668,1960.545,2119.82,0.0
16073,1989.005,1912.47,2068.302,0.0
16076,16989.557,16747.387,17244.769,233.51
16078,2067.345,1988.299,2149.566,0.0
16079,22173.711,21793.582,22674.043,421.89
16080,2981.289,2838.864,3137.151,86.9
16081,13953.479,13723.741,14177.674,662.325
16083,5962.623,5687.555,6206.375,979.64
16084,1978.295,1902.105,2057.191,0.0
16085,6467.539,6309.395,6635.031,200.04000000000002
16086,6410.058,6292.984,6539.841,236.0325
16091,4272.947,4122.033,4438.004,157.81
16092,5568.911,5433.891,5700.107,238.495
16093,4117.929,3964.041,4265.737,0.0
16094,8443.487,8329.155,8558.617,413.065
16096,2184.091,2100.996,2270.642,0.0
16097,2351.855,2260.91,2442.543,0.0
16098,9265.767,9148.504,9385.162,262.505
16099,5719.511,5554.952,5885.944,206.8
16101,5158.698,4975.709,5346.312,0.0
16102,13895.539,13658.803,14139.492,501.19000000000005
16103,11144.253,10963.185,11335.228,245.036
16104,5506.646,5311.438,5705.411,0.0
16105,2293.142,2206.371,2383.707,0.0
16106,5346.376,5155.144,5536.82,0.0
